Title,Price,N_Rooms,Square_meters,Floors,BathRooms,Neighborhood
"Appartamento via Nemea, Vigna Clara - Vigna Stelluti, Roma",1250000,5+,298.0,,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Francesco Mengotti, Vigna Clara - Vigna Stelluti, Roma",390000,3,74.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento piazza Stefano Jacini 5, Vigna Clara - Vigna Stelluti, Roma",960000,5+,260.0,,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Tuscia 43, Fleming, Roma",340000,3,82.0,,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Marco Besso, Vigna Clara - Vigna Stelluti, Roma",489000,2,76.0,5,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via di Villa Severini, Fleming, Roma",370000,4,125.0,2,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Villa unifamiliare via della Farnesina, Camilluccia - Farnesina, Roma",549000,5+,157.0,,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale viale di Tor di Quinto, Tor di Quinto, Roma",385000,3,116.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Leprignano 34, Fleming, Roma",530000,4,135.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via dell'Alpinismo 24, Vigna Clara - Vigna Stelluti, Roma",675000,5,185.0,1,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Monterosi, Fleming, Roma",615000,3,110.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via della Farnesina, Camilluccia - Farnesina, Roma",370000,3,95.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Flaminia, Fleming, Roma",680000,4,170.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Valdagno, Fleming, Roma",635000,4,170.0,0,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Mansarda buono stato, 67 m�, Vigna Clara - Vigna Stelluti, Roma",280000,2,67.0,5,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina , 73, Roma",316500,5+,177.0,,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Bolsena 4, Ponte Milvio, Roma",390000,2,80.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Antonio De Viti De Marco 56, Vigna Clara - Vigna Stelluti, Roma",350000,3,91.0,3,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Morlupo 43, Fleming, Roma",390000,3,102.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina, 73, 00135 Roma RM, Roma",316500,,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Apollo Pizio, 3, Vigna Clara - Vigna Stelluti, Roma",399000,3,82.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Apollo Pizio, 3, Vigna Clara - Vigna Stelluti, Roma",375000,3,74.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Apollo Pizio, 3, Vigna Clara - Vigna Stelluti, Roma",280000,2,48.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Rodolfo Benini, Fleming, Roma",720000,5+,182.0,1,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via della Farnesina, Vigna Clara - Vigna Stelluti, Roma",1380000,5+,252.0,4,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via della farnesina,, Vigna Clara - Vigna Stelluti, Roma",1500000,5+,330.0,3,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Ottavio Ragni, Camilluccia - Farnesina, Roma",450000,3,111.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Monterosi, Fleming, Roma",549000,4,156.0,,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Giustino Fortunato, Vigna Clara - Vigna Stelluti, Roma",720000,4,165.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Ottavio Ragni 12, Camilluccia - Farnesina, Roma",309000,3,80.0,0,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Ottavio Ragni 12, Camilluccia - Farnesina, Roma",298000,3,75.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Francesco Saverio Nitti 32, Fleming, Roma",495000,3,115.0,6,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento piazza dei Giuochi Delfici, Vigna Clara - Vigna Stelluti, Roma",2700000,5+,350.0,6,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via dei Malvezzi, Vigna Clara - Vigna Stelluti, Roma",1250000,4,190.0,1,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Flaminia 827, Fleming, Roma",530000,4,130.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Monolocale via Luigi Bodio, Vigna Clara - Vigna Stelluti, Roma",148000,,30.0,5,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Della Farnesina, Vigna Clara - Vigna Stelluti, Roma",1583000,5,250.0,4,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia 871, Fleming, Roma",189000,2,43.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Cassia 240, Vigna Clara - Vigna Stelluti, Roma",495000,4,117.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,5+,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,5,164.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Achille Loria, Fleming, Roma",279000,2,67.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Francesco Saverio Nitti 3, Fleming, Roma",630000,4,130.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Antonio De Viti De Marco, Vigna Clara - Vigna Stelluti, Roma",690000,5,177.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Napoleone Colajanni 6, Vigna Clara - Vigna Stelluti, Roma",2600000,5+,350.0,6,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,5+,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Castelfranco Veneto, Fleming, Roma",600000,4,135.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Proceno, Ponte Milvio, Roma",635000,3,95.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia 871, Fleming, Roma",189000,2,40.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale buono stato, primo piano, Vigna Clara - Vigna Stelluti, Roma",639000,4,120.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Monolocale via Francesco Saverio Nitti, Fleming, Roma",190000,,36.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Antonio De Viti De Marco, Vigna Clara - Vigna Stelluti, Roma",649000,4,168.0,3,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Bonaldo Stringher, Vigna Clara - Vigna Stelluti, Roma",950000,5+,231.0,0,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Nemea 71, Vigna Clara - Vigna Stelluti, Roma",639000,4,120.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via di corso di francia, Fleming, Roma",390000,,90.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Citt� della Pieve, Fleming, Roma",780000,5+,134.0,3,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via della Farnesina 73, Camilluccia - Farnesina, Roma",539000,5+,188.0,2,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via della farnesina 52, Ponte Milvio, Roma",249000,2,55.0,2,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Alexander Fleming 122, Fleming, Roma",795000,3,110.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Della Farnesina, Vigna Clara - Vigna Stelluti, Roma",850000,5+,157.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via della Farnesina 100, Vigna Clara - Vigna Stelluti, Roma",155000,2,35.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via flaminia 871, Fleming, Roma",189000,2,45.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Proceno 9, Ponte Milvio, Roma",499000,3,95.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Achille Loria 15, Fleming, Roma",279000,2,67.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Alberico Albricci 8, Camilluccia - Farnesina, Roma",425000,4,101.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale ottimo stato, primo piano, Fleming, Roma",189000,2,46.0,,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Flaminia, Fleming, Roma",498000,5,115.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Roccaporena, Fleming, Roma",470000,3,122.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Citt� della Pieve, Fleming, Roma",790000,5,130.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Antonio Serra 54, Fleming, Roma",299000,2,65.0,,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Tuscania, Fleming, Roma",560000,4,148.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina, 73, Roma",316500,5+,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via della Farnesina , 216, Vigna Clara - Vigna Stelluti, Roma",1380000,5+,252.0,4,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via della Farnesina, Vigna Clara - Vigna Stelluti, Roma",1380000,5+,252.0,4,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale corso di Francia, Vigna Clara - Vigna Stelluti, Roma",280000,2,50.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Girolamo Boccardo, Fleming, Roma",680000,5,150.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via Della Farnesina 73, Roma",316500,4,177.0,3,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Giuseppe Pecchio 8, Fleming, Roma",590000,5,158.0,3,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,4,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Fedele Lampertico, Fleming, Roma",630000,3,128.0,,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Fedele Lampertico, Fleming, Roma",670000,4,170.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Civitella d'Agliano 37, Fleming, Roma",350000,2,84.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia 871, Fleming, Roma",160000,2,40.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Tullio Martello, Fleming, Roma",2900000,5+,360.0,5,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Ronciglione 9, Vigna Clara - Vigna Stelluti, Roma",1180000,5+,200.0,2,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Francesco Saverio Nitti, Fleming, Roma",295000,3,110.0,S,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Luigi Bodio, Vigna Clara - Vigna Stelluti, Roma",749000,5,160.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Del Nuoto, Ponte Milvio, Roma",900000,5+,200.0,3,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Tullio Martello 2, Fleming, Roma",610000,5+,182.0,-1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,3,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Valdagno, Fleming, Roma",635000,4,170.0,0,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,5+,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,4,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale corso di Francia 249, Vigna Clara - Vigna Stelluti, Roma",365000,3,120.0,2,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale corso di Francia 249, Vigna Clara - Vigna Stelluti, Roma",410000,4,143.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Proceno 25, Ponte Milvio, Roma",499000,3,95.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento ottimo stato, quarto piano, Fleming, Roma",1350000,5+,230.0,4,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,5,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316490,3,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via PIO BENASSI, Vigna Clara - Vigna Stelluti, Roma",830000,5+,200.0,1,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina 73, Roma",316500,4,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento all'asta via della Farnesina, Roma",316500,4,177.0,6,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via della Farnesina 84, Vigna Clara - Vigna Stelluti, Roma",189000,2,50.0,3,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Nepi, Ponte Milvio, Roma",650000,4,155.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Castelfranco Veneto, Fleming, Roma",650000,5+,151.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Maffeo Pantaleoni, Vigna Clara - Vigna Stelluti, Roma",529000,4,160.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale corso di Francia 263, Vigna Clara - Vigna Stelluti, Roma",250000,2,50.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Raffaele Cappelli 5, Fleming, Roma",595000,5,151.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via dei Fabi 110, Vigna Clara - Vigna Stelluti, Roma",210000,2,47.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento viale Di Tor Di Quinto, Tor di Quinto, Roma",449000,5+,400.0,0,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Castel Sant'Elia 12, Ponte Milvio, Roma",743750,5,155.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Luigi Bodio, Vigna Clara - Vigna Stelluti, Roma",595000,5+,130.0,0,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via dei Prati della Farnesina, Ponte Milvio, Roma",220000,2,54.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via dei Fabi, Vigna Clara - Vigna Stelluti, Roma",465000,2,79.0,,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Canino, Fleming, Roma",259000,3,60.0,0,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Di Vigna Stelluti, Vigna Clara - Vigna Stelluti, Roma",449000,4,120.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia, Fleming, Roma",189000,2,40.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Riano 30, Ponte Milvio, Roma",398000,3,85.0,4,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Rodolfo Benini 20, Fleming, Roma",630000,4,168.0,,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Flaminia 691, Fleming, Roma",820000,4,154.0,4,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Francesco Mengotti ,, Vigna Clara - Vigna Stelluti, Roma",890000,5,180.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia, Fleming, Roma",189000,2,43.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via della Farnesina 103, Camilluccia - Farnesina, Roma",275000,2,62.0,2,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Della Farnesina, Vigna Clara - Vigna Stelluti, Roma",1450000,5+,330.0,3,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via flaminia, Fleming, Roma",189000,2,43.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Tullio Martello 2, Fleming, Roma",610000,5+,170.0,0,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Monolocale via Angelo Messedaglia, Fleming, Roma",155000,,35.0,4,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Proceno 25, Ponte Milvio, Roma",670000,4,125.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Stefano Jacini 34, Vigna Clara - Vigna Stelluti, Roma",715000,5,196.0,3,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia 871, Fleming, Roma",189000,2,40.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Antonio Serra , 26, Fleming, Roma",549000,4,115.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico via Antonio Serra , 26, Fleming, Roma",549000,3,115.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Flaminia Nuova 213, Vigna Clara - Vigna Stelluti, Roma",445000,4,117.0,,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via della Farnesina 269, Camilluccia - Farnesina, Roma",675000,4,165.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via del Nuoto ,, Vigna Clara - Vigna Stelluti, Roma",845000,5,160.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia 871, Fleming, Roma",189000,2,43.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento 165 m�, Vigna Clara - Vigna Stelluti, Roma",595000,5,165.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale piazza Filippo Carli, Vigna Clara - Vigna Stelluti, Roma",500000,3,94.0,3,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia Nuova, Fleming, Roma",189000,2,45.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia Nuova, Fleming, Roma",189000,2,45.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Ronciglione ,, Vigna Clara - Vigna Stelluti, Roma",1065000,5+,186.0,4,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento piazza dei Giuochi Delfici, Camilluccia - Farnesina, Roma",1190000,5+,285.0,4,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via degli Orti della Farnesina, Vigna Clara - Vigna Stelluti, Roma",695000,5,154.0,2,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Flaminia 448, Ponte Milvio, Roma",425000,3,101.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Antonio De Viti De Marco, Vigna Clara - Vigna Stelluti, Roma",359000,3,94.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia 871, Fleming, Roma",189000,2,43.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico da ristrutturare, , Fleming, Roma",3750000,5,,6,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Marco Besso, Vigna Clara - Vigna Stelluti, Roma",290000,2,67.0,S,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Valdagno, Fleming, Roma",590000,5,150.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Roccaporena 36, Fleming, Roma",785000,5+,195.0,1,3,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Antonio Serra 122, Fleming, Roma",470000,4,139.0,1,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia 871, Fleming, Roma",188000,2,43.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Bartolomeo Gosio 21, Fleming, Roma",625000,5,139.0,0,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Antonio Serra, Fleming, Roma",730000,5+,176.0,4,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Nepi 8, Ponte Milvio, Roma",550000,4,106.0,2,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale via Flaminia 871, Fleming, Roma",189000,2,45.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Bilocale buono stato, primo piano, Fleming, Roma",189000,2,43.0,1,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Attico corso di Francia 211, Vigna Clara - Vigna Stelluti, Roma",349000,,75.0,5,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Trilocale via Flaminia 803, Fleming, Roma",430000,3,77.0,2,,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Appartamento via Ronciglione, Vigna Clara - Vigna Stelluti, Roma",1350000,5+,280.0,1,3+,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
"Quadrilocale via Civitella d'Agliano 20, Fleming, Roma",1140000,4,201.0,,2,"Corso Francia, Vigna Clara, Fleming, Ponte Milvio "
